Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732143916,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.14,0.17,0.14,0.33,0.06
MTR.0.95,1732143916,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.56,1.76,1.56,2.12,0.14
MTR.0.95,1732143916,OK,foodora.hu,3,81.183.0.37,AS5483,0.00,10,0,2.67,2.57,2.30,2.94,0.26
MTR.0.95,1732143916,OK,foodora.hu,4,81.183.3.83,AS5483,0.00,10,0,2.77,2.82,2.40,3.42,0.30
MTR.0.95,1732143916,OK,foodora.hu,5,80.156.161.104,AS3320,0.00,10,0,8.90,11.83,8.55,30.09,6.93
MTR.0.95,1732143916,OK,foodora.hu,6,217.239.40.138,AS3320,0.00,10,0,9.47,9.16,9.01,9.47,0.12
MTR.0.95,1732143916,OK,foodora.hu,7,80.156.160.221,AS3320,0.00,10,0,9.07,8.70,8.20,9.28,0.32
MTR.0.95,1732143916,OK,foodora.hu,8,195.219.25.15,AS6453,0.00,10,0,8.71,9.42,8.71,11.88,0.90
MTR.0.95,1732143916,OK,foodora.hu,9,172.68.48.12,AS13335,0.00,10,0,9.28,10.87,8.80,17.92,2.87
MTR.0.95,1732143916,OK,foodora.hu,10,104.18.34.112,AS13335,0.00,10,0,8.87,8.76,8.50,9.04,0.21
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732143976,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.16,0.16,0.14,0.18,0.01
MTR.0.95,1732143976,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.82,1.96,1.53,2.35,0.22
MTR.0.95,1732143976,OK,foodora.hu,3,81.183.3.38,AS5483,0.00,10,0,2.79,2.44,2.32,2.79,0.15
MTR.0.95,1732143976,OK,foodora.hu,4,81.183.3.139,AS5483,0.00,10,0,2.30,2.62,2.30,2.98,0.27
MTR.0.95,1732143976,OK,foodora.hu,5,62.159.61.98,AS3320,0.00,10,0,8.32,8.19,7.83,9.52,0.50
MTR.0.95,1732143976,OK,foodora.hu,6,80.156.160.221,AS3320,0.00,10,0,7.82,7.52,6.84,8.17,0.48
MTR.0.95,1732143976,OK,foodora.hu,7,195.219.25.19,AS6453,0.00,10,0,7.81,10.62,7.50,21.93,5.38
MTR.0.95,1732143976,OK,foodora.hu,8,141.101.104.4,AS13335,0.00,10,0,8.29,9.66,7.34,21.37,4.58
MTR.0.95,1732143976,OK,foodora.hu,9,172.64.153.144,AS13335,0.00,10,0,7.28,7.41,7.28,7.50,0.08
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144036,OK,foodora.hu,1,192.168.10.1,AS???,0.00,10,0,0.12,0.15,0.12,0.27,0.04
MTR.0.95,1732144036,OK,foodora.hu,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,2.04,1.83,1.59,2.24,0.22
MTR.0.95,1732144036,OK,foodora.hu,3,81.183.0.37,AS5483,0.00,10,0,2.66,2.68,2.33,2.90,0.20
MTR.0.95,1732144036,OK,foodora.hu,4,81.183.3.83,AS5483,0.00,10,0,2.73,2.67,2.39,2.92,0.19
MTR.0.95,1732144036,OK,foodora.hu,5,80.156.161.104,AS3320,0.00,10,0,9.46,8.88,8.54,9.46,0.28
MTR.0.95,1732144036,OK,foodora.hu,6,217.239.40.138,AS3320,0.00,10,0,9.05,13.01,8.99,43.56,10.77
MTR.0.95,1732144036,OK,foodora.hu,7,80.156.160.221,AS3320,0.00,10,0,8.73,8.61,8.09,9.33,0.44
