Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144036,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.63,1.70,1.60,1.83,0.08
MTR.0.95,1732144036,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.73,2.62,2.20,2.84,0.23
MTR.0.95,1732144036,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.81,2.72,2.39,2.98,0.23
MTR.0.95,1732144036,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.92,8.78,8.40,9.03,0.24
MTR.0.95,1732144036,OK,1.0.0.1,6,217.239.40.134,AS3320,0.00,10,0,9.58,14.01,9.01,48.59,12.44
MTR.0.95,1732144036,OK,1.0.0.1,7,80.156.160.221,AS3320,0.00,10,0,9.11,8.69,8.09,9.22,0.33
MTR.0.95,1732144036,OK,1.0.0.1,8,195.219.25.19,AS6453,0.00,10,0,14.26,10.75,8.74,21.22,4.04
MTR.0.95,1732144036,OK,1.0.0.1,9,108.162.220.4,AS13335,0.00,10,0,9.31,15.46,9.31,62.42,16.57
MTR.0.95,1732144036,OK,1.0.0.1,10,one.one.one.one (1.0.0.1),AS13335,0.00,10,0,8.96,8.76,8.46,9.01,0.23
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.95,1732144096,OK,1.0.0.1,1,192.168.10.1,AS???,0.00,10,0,0.32,0.30,0.20,0.54,0.10
MTR.0.95,1732144096,OK,1.0.0.1,2,lo1.bsr1-kaposvar.net.telekom.hu (145.236.238.134),AS5483,0.00,10,0,1.73,1.89,1.73,2.25,0.14
MTR.0.95,1732144096,OK,1.0.0.1,3,81.183.3.32,AS5483,0.00,10,0,2.29,2.45,2.29,2.95,0.19
MTR.0.95,1732144096,OK,1.0.0.1,4,81.183.3.153,AS5483,0.00,10,0,2.85,2.58,2.39,2.95,0.18
MTR.0.95,1732144096,OK,1.0.0.1,5,80.156.161.104,AS3320,0.00,10,0,8.46,8.85,8.46,9.18,0.27
